title,prep_time,cook_time,total_time,ingredients,ingredients with measurement,instructions,calories,servings,images,type_of_meal
WhoVille Christmas Punch,{'minutes': '10'},-,{'minutes': '10'},"['bourbon', 'Campari', 'pomegranate juice', 'orange juice', 'vanilla extract', 'fresh rosemary', 'ginger beer', 'oranges, sliced', 'dried orange slices', 'pomegranate arils']","{'bourbon': '4', 'Campari': '1', 'pomegranate juice': '2', 'orange juice': '1', 'vanilla extract': '2', 'fresh rosemary': '4', 'ginger beer': '3-4', 'oranges, sliced': '2', 'dried orange slices': '1/2', 'pomegranate arils': '1'}","['1.\xa0In a large pitcher, combine the bourbon, Campari, pomegranate juice, orange juice, and vanilla. Stir until combined. Add the rosemary. Chill until ready to serve.', '2. Just before serving, add ice to your punch bowl. Pour over the ginger beer. Mix in the fresh orange slices, dried orange slices,\xa0and pomegranate arils.', '3. Add ice to cocktail glasses and pour over the punch. Serve with dried oranges and rosemary.', '4.\xa0To Make a Mocktail Punch:\xa0omit the bourbon and Campari. Use 4 cups spiced apple cider, 1 cup additional orange juice, 2 tablespoons apple cider vinegar, and 1 tablespoon fresh orange zest. A little extra vanilla is nice too!']",279 kcal,12,https://www.halfbakedharvest.com/wp-content/uploads/2023/12/WhoVille-Christmas-Punch-1.jpg,drink
Naughty Nice Margarita,{'minutes': '10'},{'minutes': '5'},{'minutes': '15'},"['honey', 'jalapeños, sliced', 'fresh ginger', 'star anise', 'vanilla extract', 'tequila', 'orange liquor', 'lime juice', 'vanilla extract', 'vanilla syrup', 'ginger beer for topping (optional)', 'honey', 'jalapeños', 'fresh ginger', 'star anise', 'vanilla extract', 'cranberry juice', 'tequila', 'orange liqueur (Cointreau)', 'lime juice', 'vanilla extract', 'ginger beers', 'sugared cranberries, for serving']","{'honey': '1/2', 'jalapeños, sliced': '1-2', 'fresh ginger': '6', 'star anise': '1', 'vanilla extract': '1', 'tequila': '2', 'orange liquor': '1/2', 'lime juice': '1', 'vanilla syrup': '2-3', 'ginger beer for topping (optional)': 'seasoning', 'jalapeños': '1-2', 'cranberry juice': '2', 'orange liqueur (Cointreau)': '1/2', 'ginger beers': '6', 'sugared cranberries, for serving': 'seasoning'}","['1. To make the vanilla jalapeño honey syrup. In a pot, bring 1/2 cup water, the honey, jalapeños, ginger, and star anise to a gentle boil. Simmer for 2-3 minutes, then remove from the heat. Let cool, stir in the vanilla, then strain the syrup into a glass jar. This makes enough for 6-8 drinks. The longer you allow the jalapeños to sit, the spicier the syrup.', '2. If desired, rim your glass with salt, then fill with ice.', '3. Combine the tequila, orange liquor, lime juice, vanilla, and vanilla jalapeño honey syrup in a cocktail shaker. Shake well to combine, then fill with ice and shake for 1 minute. Pour into your prepared glass. Top with ginger beer and garnish with sugared cranberries, if desired.', '4.\xa0To Make a Mocktail:\xa0omit the tequila and orange liquor. In their place, use 2 tablespoons of orange juice, 1 tablespoon of lime juice, and 1 tablespoon of apple cider vinegar.', 'Sugared Cranberries', '1. In a pot, bring 1/2 cup honey and 1/3 cup water to a boil. Cook for 2 minutes, then remove from the heat. Add 2 cups fresh cranberries. Let sit for 10-15 minutes. Strain the cranberries, then add them to a parchment-lined baking sheet.', '2. Toss the cranberries with 1 1/2 cups granulated sugar until all the cranberries are coated. Allow the cranberries to dry in a single layer for at least one hour.']",389 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2023/12/Naughty-Nice-Margarita-with-mocktail-1.jpg,drink
Mistletoe Kiss Cocktail,{'minutes': '10'},{'minutes': '5'},{'minutes': '15'},"['honey', 'fresh ginger sliced', 'cinnamon sticks', 'rosemary', 'vodka', 'pomegranate juice', 'Campari', 'orange liqueur', 'lime juice', 'ginger syrup', 'sparkling water, for topping', 'honey', 'fresh ginger, sliced', 'cinnamon sticks', 'rosemary', 'vodka', 'pomegranate juice', 'Campari', 'orange liqueur', 'lime juice', 'ginger syrup', 'bottle sparkling, water for topping']","{'honey': '1/2', 'fresh ginger sliced': '2', 'cinnamon sticks': '2', 'rosemary': '1', 'vodka': '2', 'pomegranate juice': '1', 'Campari': '1', 'orange liqueur': '1/2', 'lime juice': '1/2', 'ginger syrup': 'seasoning', 'sparkling water, for topping': 'seasoning', 'fresh ginger, sliced': '2', 'bottle sparkling, water for topping': '3/4'}","['1. To make the ginger syrup. In a pot, bring 1/2 cup water, honey, ginger, cinnamon, and rosemary to a boil over high heat. Boil for 2-3 minutes, then remove from the heat. Let cool, then strain the syrup into a glass jar. This syrup makes enough for about 6 drinks.', '2. In a glass filled with ice, combine 1-2 tablespoons of ginger syrup, vodka, pomegranate juice, Campari, orange liqueur, and lime juice. Stir to mix. Top off with sparkling water. Garnish with pomegranate arils, sugared rosemary, and cinnamon sticks, if desired.', '3.\xa0To Make a Mocktail:\xa0Add a tiny pinch of cloves to the ginger syrup. Then, omit the vodka, Campari, and orange liquor. Use 2 additional tablespoons of pomegranate juice, 1 tablespoon of lemon or lime juice, and 2 tablespoons of orange juice.', 'SUGARED ROSEMARY', '1. Line a baking sheet with parchment paper.\xa0Gently run rosemary sprigs under a little water to dampen, then place on the prepared baking sheet. Sprinkle the rosemary with granulated sugar on all sides, making sure the rosemary is thoroughly coated in sugar. Allow to dry on the baking sheet for 1 hour. The rosemary can be made 1 day in advance and stored at room temperature.']",351 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2023/11/Mistletoe-Kiss-Cocktail-with-mocktail-1.jpg,drink
Sage Ginger Paloma,{'minutes': '10'},{'minutes': '5'},{'minutes': '15'},"['honey or brown sugar', 'fresh ginger sliced', 'fresh sage leaves', 'star anise', 'grapefruit juice', 'silver tequila', 'lime juice', 'sparkling grapefruit seltzer or ginger beer', 'pomegranate arils, for serving', 'sea salt', 'coarse sugar', 'vanilla extract', 'honey or brown sugar', 'fresh ginger, sliced', 'fresh sage leaves', 'star anise', 'grapefruit juice', 'silver tequila', 'lime juice', 'sparkling grapefruit seltzer or ginger beer', 'pomegranate arils, for serving']","{'honey or brown sugar': '1/4', 'fresh ginger sliced': '1', 'fresh sage leaves': '1/3', 'star anise': '1', 'grapefruit juice': '2', 'silver tequila': '1 1/2', 'lime juice': '1/4', 'sparkling grapefruit seltzer or ginger beer': '2', 'pomegranate arils, for serving': 'seasoning', 'sea salt': '2', 'coarse sugar': '1', 'vanilla extract': '1', 'fresh ginger, sliced': '1'}","['1. To make the sage ginger syrup, bring 1/2 cup water, honey, ginger, sage, and star anise to a boil over high heat. Once boiling simmer for 1-2 minutes, then remove from the heat. Let sit for 10 minutes. Store in a glass jar in the fridge for up to 2 weeks.', '2. On a small plate, mix the salt and coarse sugar. Dip the rim of the glass into a thin layer of vanilla extract. Then dip the glass into the salt mix.', '3. Fill your glass with ice. Add the grapefruit juice, tequila, and lime juice. Add 2-3 tablespoons of the sage ginger syrup. Stir to combine, then top with seltzer/ginger beer. Garnish with pomegranate and fresh sage. Enjoy!', '4.\xa0To Make a Mocktail:\xa0omit the tequila and add 2 tablespoons of additional grapefruit juice and 2 tablespoons of additional seltzer/ginger beer.']",227 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2023/11/Brown-Sugar-Sage-Ginger-Paloma-with-mocktail-1.jpg,drink
Fireside Cranberry Cider Margarita,{'minutes': '15'},-,{'minutes': '15'},"['mezcal or silver tequila', 'orange liquor', 'apple cider', 'no-sugar cranberry juice', 'orange juice', 'lime juice', 'ginger beer', 'apples, cinnamon/ and or rosemary, for serving', 'coarse sugar', 'brown sugar', 'candied ginger pieces, finely chopped', 'ground cinnamon', 'mezcal or silver tequila', 'orange liquor', 'apple cider', 'no-sugar cranberry juice', 'orange juice', 'lime juice', 'ginger beer', 'apples, cinnamon/ and or rosemary, for serving']","{'mezcal or silver tequila': '1 1/2', 'orange liquor': '1', 'apple cider': '1', 'no-sugar cranberry juice': '1', 'orange juice': '1/4', 'lime juice': '1/4', 'ginger beer': '2', 'apples, cinnamon/ and or rosemary, for serving': 'seasoning', 'coarse sugar': '1', 'brown sugar': '1', 'candied ginger pieces, finely chopped': '1/4', 'ground cinnamon': '1/2'}","['1. If desired, rim your glass. On a small plate, mix the coarse sugar, granulated sugar, ginger and cinnamon. Run a lime/orange wedge around the rim of the glass and coat in sugar mix.', '2. Fill the glass with ice.', '3. Combine the mezcal/tequila, apple cider, cranberry juice, and orange liquor in a cocktail shaker. Shake to combine, then fill with ice and shake 1 minute. Pour into your prepared glass. Top with ginger beer.', '3. Garnish with apple slices, cinnamon sticks, and rosemary. If desired light the cinnamon stick (or use star anise) on fire for a smoky effect.', '4.\xa0To Make a Mocktail:\xa0omit the tequila and use 1/4 cup apple cider with 1/4 to 1 teaspoon apple cider vinegar.']",353 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2023/11/Fireside-Cranberry-Cider-Margarita-1.jpg,drink
Cinnamon Apple Bourbon Smash,{'minutes': '10'},{'minutes': '5'},{'minutes': '15'},"['maple syrup', 'cinnamon sticks', 'fresh ginger sliced', 'cayenne pepper', 'the spicy cinnamon syrup', 'Bourbon', 'lemon or grapefruit juice', 'apple butter', 'orange bitters', 'ginger beer, for topping', 'maple syrup', 'cinnamon sticks', 'fresh ginger, sliced', 'cayenne pepper', 'bourbon', 'lemon juice', 'apple butter', 'dashes orange bitters', 'ginger beer']","{'maple syrup': '1/2', 'cinnamon sticks': '2', 'fresh ginger sliced': '1', 'cayenne pepper': '1/2', 'the spicy cinnamon syrup': '1', 'Bourbon': '1 1/2', 'lemon or grapefruit juice': '1', 'apple butter': '1/2', 'orange bitters': '1-2', 'ginger beer, for topping': 'seasoning', 'fresh ginger, sliced': '1', 'bourbon': '1 1/2', 'lemon juice': '1/2', 'dashes orange bitters': '3-4', 'ginger beer': '4-5'}","['1. To make the Spicy Cinnamon Syrup. In a medium pot, bring 1/2 cup water, the maple, cinnamon, and ginger to a boil over high heat. Boil 2-3 minutes, then remove from the heat. Stir in the cayenne. Let cool, then strain the syrup into a glass jar. This syrup makes enough for about 6 drinks.', '2. In a cocktail shaker, combine 1-2 tablespoons of the cinnamon syrup, bourbon, lemon/grapefruit juice, apple butter, and orange bitters. Add ice and shake. Strain into a glass. Top off with ginger beer. Garnish with apple slices, pomegranate arils, and cinnamon sticks. If desired light the cinnamon stick on fire for a smoky effect.', '3. To Make a Mocktail:\xa0omit the bourbon and use 1/4 cup apple cider with 1/4 teaspoon vanilla extract.']",476 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2023/11/Cinnamon-Apple-Bourbon-Smash-1.jpg,drink
Bloody Mule,{'minutes': '10'},-,{'minutes': '10'},"['vodka', 'raspberry liquor', 'lime juice', 'pomegranate juice', 'fig jam or apple butter', 'candied ginger', 'ginger beer', 'pomegranate arils (seeds), for serving', 'sage leaves']","{'vodka': '2', 'raspberry liquor': '1/2', 'lime juice': '1/2', 'pomegranate juice': '1/3', 'fig jam or apple butter': '1', 'candied ginger': '1-2', 'ginger beer': '1/2', 'pomegranate arils (seeds), for serving': 'seasoning', 'sage leaves': '2-3'}","['1. Fill a cocktail glass with ice.', '2. Combine the vodka, raspberry liquor (if using), lime juice, pomegranate juice, fig jam, and ginger in a cocktail shaker. Shake, shake, shake, to mix. Add ice, until chilled. Strain into your prepared glass.', '3. Top with ginger beer. Garnish with pomegranate arils and sage. If desired light the tip of thee sage on fire for a smoky effect.', 'To Make a Mocktail:\xa0omit the vodka and raspberry liquor. Use an additional 2-3 tablespoons of pomegranate juice, plus 1 tablespoon of apple cider.\xa0For zing, add 1 tablespoon apple cider vinegar.']",278 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2023/10/Bloody-Mule-2.jpg,drink
Strawberry Lemonade Aperol Margarita.,{'minutes': '5'},-,{'minutes': '5'},"['Tajin', 'strawberries, sliced', 'silver tequila', 'Aperol', 'Cointreau\xa0(orange liquor)', 'lemon juice', 'lime juice', 'strong ginger beer, for topping', 'lemon']","{'Tajin': 'seasoning', 'strawberries, sliced': '4-6', 'silver tequila': '2', 'Aperol': '1', 'Cointreau\xa0(orange liquor)': '3/4', 'lemon juice': '1', 'lime juice': '1/2', 'strong ginger beer, for topping': '1/3', 'lemon': '1'}","['1. On a shallow plate, mix the Tajin with 2 tablespoons sea salt. Rim your glasses with the Tajin salt, then fill the glasses with ice.', '2. In a cocktail shaker or glass jar, muddle the strawberries with the tequila, squashing everything to release the juices. Add the Aperol, Cointreau, lemon juice, and lime juice. Fill with ice and shake until combined.', '3. Strain into your prepared glass. Top off with ginger beer. Garnish with strawberries and herbs. Drink and enjoy!']",173 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2023/05/Strawberry-Lemonade-Aperol-Margarita-5.jpg,drink
Spicy Jalapeño Ginger Moscow Mule,{'minutes': '5'},-,{'minutes': '5'},"['vodka', 'juice from 1/2 a lime', 'grapefruit juice', 'jalapeños or serrano pepper slices', 'fresh grated ginger', 'ginger beer, for topping', 'candied rosemary, for serving', 'vodka', 'lime juice', 'grapefruit juice', 'jalapeños or serrano peppers, sliced', 'fresh grated ginger', 'champagne', 'ginger beers', 'candied rosemary, for serving']","{'vodka': '1 1/2', 'juice from 1/2 a lime': 'seasoning', 'grapefruit juice': '3', 'jalapeños or serrano pepper slices': '1-2', 'fresh grated ginger': '1-2', 'ginger beer, for topping': '1', 'candied rosemary, for serving': 'seasoning', 'lime juice': '1', 'jalapeños or serrano peppers, sliced': '1-2', 'champagne': '1', 'ginger beers': '2'}","['1. Fill a cocktail glass with ice.', '2. Combine the vodka, lime juice, grapefruit juice, jalapeño slices, and ginger in a cocktail shaker. Fill with ice and shake until combined, about 1 minute, the longer you shake, the spicier the drink. Strain into your prepared glass. Top with ginger beer and garnish with candied rosemary, if desired.', '3. To Make a Mocktail:\xa0omit the vodka and use an additional 2 tablespoons of grapefruit juice, plus 1 tablespoon of apple cider.']",169 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2022/12/Spicy-Jalapeño-Ginger-Moscow-Mule-with-Mocktail-1.jpg,drink
Old Saint Nick’s Chocolate Espresso Martini,{'minutes': '5'},{'minutes': '5'},{'minutes': '5'},"['chocolate sauce, for drizzling', 'vodka', 'Kahlúa', 'espresso', 'chocolate liquor', 'dark chocolate liquor', 'vanilla extract', 'shaved chocolate and star anise, for serving', 'chocolate fudge sauce', 'cold milk', 'espresso', 'vanilla']","{'chocolate sauce, for drizzling': 'seasoning', 'vodka': '1 1/2', 'Kahlúa': '1 1/2', 'espresso': '2', 'chocolate liquor': '1 1/2', 'dark chocolate liquor': '1', 'vanilla extract': '1/4', 'shaved chocolate and star anise, for serving': 'seasoning', 'chocolate fudge sauce': '3-4', 'cold milk': '3/4', 'vanilla': '1/4'}","['1. If desired, rim your glass with chocolate fudge sauce.', '2. In a cocktail shaker, combine the vodka, Kahlúa, espresso, chocolate liquor, dark chocolate liquor, and vanilla. Add ice and shake vigorously for 1 minute. Strain into the prepared glass. Garnish with shaved chocolate and star anise, if desired.']",405 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2022/12/Old-Saint-Nicks-Chocolate-Espresso-Martini-1.jpg,drink
Whoville’s Spiced Up Christmas Margarita (with mocktail),{'minutes': '10'},-,{'minutes': '10'},"['pomegranate juice', 'tangerine or orange juice', 'tequila', 'orange liquor', 'honey', 'vanilla extract', 'ground cinnamon', 'ground ginger', 'cayenne', 'fresh rosemary', 'ginger beer, for topping', 'coarse sugar', 'granulated sugar', 'cinnamon', 'cayenne pepper', 'pomegranate juice', 'tangerine or orange juice', 'tequila', 'orange liquor', 'honey', 'vanilla extract', 'ground cinnamon', 'ground ginger', 'cayenne to taste', 'fresh rosemary', 'ginger beers for topping (optional)', 'coarse sugar', 'granulated sugar', 'cinnamon', 'cayenne to taste']","{'pomegranate juice': '2 1/4', 'tangerine or orange juice': '2', 'tequila': '2', 'orange liquor': '1', 'honey': '1/2 -1', 'vanilla extract': '2', 'ground cinnamon': '1', 'ground ginger': '1', 'cayenne': '1', 'fresh rosemary': '6-8', 'ginger beer, for topping': 'seasoning', 'coarse sugar': '1/4', 'granulated sugar': '1/4', 'cinnamon': '1', 'cayenne pepper': '1', 'cayenne to taste': 'seasoning', 'ginger beers for topping (optional)': '4'}","['1. On a small plate, mix the coarse sugar, granulated sugar, cinnamon, and cayenne. Rim your glass with an orange, clementine, or tangerine. Then dip the glass into the sugar mix.', '2. Fill the glass with ice.', '3. Combine the pomegranate juice, orange juice, tequila, orange liquor, honey (if using), the vanilla, cinnamon, ginger, cayenne, and rosemary in a cocktail shaker. Shake well to combine, then fill with ice and shake 1 minute. Pour into your prepared glass. Top with ginger beer and garnish with pomegranate seeds, cinnamon sticks, and rosemary.', '4. To Make a Mocktail:\xa0omit the tequila and orange liquor. Use 2 additional tablespoons of pomegranate juice and 1 tablespoon of orange juice.']",380 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2022/12/Whooviles-Spiced-Up-Christmas-Margarita-with-mocktail-1.jpg,drink
Christmas Punch,{'minutes': '10'},-,{'minutes': '10'},"['pomegranate juice', 'orange juice', 'cranberry juice, no sugar added', 'lime juice', 'Cointreau', 'vodka', 'rosemary', 'star anise', 'champagne', 'ginger beer', 'apples or oranges, sliced', 'pomegranate arils', 'pomegranate juice', 'orange juice', 'cranberry juice, no sugar added', 'lime juice', 'apple cider vinegar', 'rosemary', 'star anise', 'sparkling white grape juice', 'ginger beer', 'apples or oranges, sliced', 'pomegranate arils']","{'pomegranate juice': '3-4', 'orange juice': '2', 'cranberry juice, no sugar added': '1', 'lime juice': '1/2', 'Cointreau': '1', 'vodka': '1', 'rosemary': '4', 'star anise': '1-2', 'champagne': '1', 'ginger beer': '2', 'apples or oranges, sliced': '2', 'pomegranate arils': '1', 'apple cider vinegar': '2', 'sparkling white grape juice': '2'}","['1.\xa0In a large pitcher, combine the pomegranate juice, orange juice, cranberry juice, lime juice, Cointreau, and vodka. Stir until combined. Add the rosemary and 1-2 star anise (if you like). Chill until ready to serve.', '2. Just before serving, add ice to your punch bowl. Pour over the champagne and ginger beer. Mix in the apple/orange slices and pomegranate arils.', '3. Add ice to cocktail glasses and pour over the punch. Serve with sugared cranberries and rosemary.']",274 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2022/12/Christmas-Pomegranate-Punch-mocktail-1.jpg,drink
Christmas Vacation Dirty Chai Cocktail (with mocktail),{'minutes': '10'},{'minutes': '10'},{'minutes': '20'},"['honey', 'chai tea', 'cinnamon stick', 'vanilla extract', 'ground ginger', 'vanilla cinnamon sugar, for rim (optional)', 'vodka', 'Kahlúa', 'espresso', 'molasses', 'canned coconut milk', 'grated nutmeg, cinnamon stick, and star anise, for serving', 'honey', 'chai tea', 'cinnamon stick', 'vanilla extract', 'ground ginger', 'vanilla cinnamon sugar, for rim', 'vodka', 'Kahlúa', 'espresso', 'molasses', 'canned coconut milk', 'nutmeg and star anise, for serving']","{'honey': '1/2', 'chai tea': '4', 'cinnamon stick': '1', 'vanilla extract': '1', 'ground ginger': '1/2', 'vanilla cinnamon sugar, for rim (optional)': 'seasoning', 'vodka': '1 1/4', 'Kahlúa': '1 1/4', 'espresso': '3/4', 'molasses': '2', 'canned coconut milk': '3/4 -1', 'grated nutmeg, cinnamon stick, and star anise, for serving': 'seasoning', 'vanilla cinnamon sugar, for rim': 'seasoning', 'nutmeg and star anise, for serving': 'seasoning'}","['1. To make the chai honey syrup. In a medium pot, bring 1/2 cup water and the honey to a boil. Remove from the heat and add the chai tea bags and cinnamon. Cover and steep 10 minutes. Remove the tea bags and add the vanilla and ginger. Let cool. This syrup makes enough for about 6 drinks.', '2. If desired, rim your glass with vanilla cinnamon sugar.', '3. In a cocktail shaker, combine the vodka, Kahlua, espresso, molasses, and 1-2 tablespoons chai syrup. Shake well to combine. Add the coconut milk and ice and shake vigorously for 1 minute. Strain into the prepared glass. Garnish with cinnamon stick, grated nutmeg, and star anise, if desired.', '4. Mocktail: In a cocktail shaker, combine 1 1/2 ounces of apple cider or apple juice, 2 ounces of espresso, molasses, and 1-2 tablespoons chai syrup. Shake well to combine. Add the coconut milk and ice and shake vigorously for 1 minute. Strain into the prepared glass. Garnish with cinnamon stick, grated nutmeg, and star anise, if desired.']",227 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2022/12/Christmas-Vacation-Dirty-Chai-Cocktail-with-mocktail-1.jpg,drink
“I Put a Spell on You” Poison Apple Martini,{'minutes': '5'},-,{'minutes': '5'},"['spiced apple cider', 'pomegranate juice', 'vodka or apple vodka', 'real maple syrup', 'edible gold glitter (optional']","{'spiced apple cider': '2', 'pomegranate juice': '2', 'vodka or apple vodka': '2', 'real maple syrup': '1-2', 'edible gold glitter (optional': 'seasoning'}","['1. Fill a cocktail shaker with ice. Add the cider, pomegranate juice, vodka, maple, and edible gold glitter. Shake to combine.', '2. Strain into a martini glass. The glitter can sometimes settle at the bottom, just give it a gentle stir if needed.']",178 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2021/10/22I-put-a-Spell-on-You22-Poison-Apple-Martini-1.jpg,drink
Frozen Peach Rosé Slushy,{'minutes': '10'},{'minutes': '5'},{'minutes': '15'},"['ripe peach, sliced', 'honey or sugar', 'fresh thyme sprigs', 'Rosé, or white wine', 'frozen peach slices']","{'ripe peach, sliced': '1', 'honey or sugar': '2-4', 'fresh thyme sprigs': '2-3', 'Rosé, or white wine': '1', 'frozen peach slices': '4'}","['1. To make the peach thyme syrup: Bring 3/4 cup water, the fresh peaches, honey, and thyme to a boil in a small pot. Simmer 5 minutes, until the peaches are very soft. Remove from the heat and strain through a mesh strainer into a glass jar. Chill.', '2. In a blender, combine the frozen peaches, wine, peach thyme syrup, and 1/2 cup of ice. Blend until slushy. Add additional wine to thin.', '3. Pour into glasses and serve with fresh peach slices.  Drink!']",175 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2021/08/Frozen-Peach-Rosé-Slushy-1-700x1050.jpg,drink
Firecracker Champagne Paloma,{'minutes': '10'},-,{'minutes': '10'},"['watermelon, blueberries, and raspberries', 'granulated sugar', 'fresh rosemary', 'fresh lime juice', 'tequila or jalapeño tequila', 'grapefruit juice', 'champagne, chilled']","{'watermelon, blueberries, and raspberries': 'seasoning', 'granulated sugar': '1-2', 'fresh rosemary': '2-3', 'fresh lime juice': '3/4', 'tequila or jalapeño tequila': '1 1/2', 'grapefruit juice': '1 1/2', 'champagne, chilled': '1'}","['1. To make the ice, arrange star-shaped pieces of watermelon, blueberries, and raspberries in ice cube trays. Fill with water. Freeze at least 2 hours.', '2. In a pitcher, muddle the sugar (if using), rosemary, and lime juice until the rosemary has broken down a bit. Add the tequila and grapefruit juice. Stir to combine. Chill until ready to serve.', ""3. To serve, rim your glasses in salt, then fill with frozen fruit ice. Pour over the paloma mix. Top each drink off with champagne. Add extra ice so it's popping out of the drink. Drink and enjoy!""]",211 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2021/07/Firecracker-Champagne-Paloma-2-700x1050.jpg,drink
Frosted Watermelon Rosemary Frosé,{'minutes': '15'},-,{'hours': '12'},"['Rosé', 'cubed watermelon', 'lemon juice', 'fresh rosemary leaves', 'honey or sugar', 'sugar, for the rim…and mint, for serving']","{'Rosé': '1', 'cubed watermelon': '2-3', 'lemon juice': '2', 'fresh rosemary leaves': '1-2', 'honey or sugar': '1-4', 'sugar, for the rim…and mint, for serving': 'seasoning'}","['1. The night before, pour the rosé between 2-3 ice cube trays and freeze overnight. See below about making popsicles.', '3. In a blender, blend the watermelon, lemon juice, rosemary, and sugar or honey (if using) until mostly smooth. Strain through a fine-mesh sieve into a pitcher.\xa0Chill until ready to serve.', '4. Spread a little sugar onto a shallow plate. Rim each glass in sugar, if desired.', '5. In a blender, combine the frozen rosé cubes and about 1 cup watermelon rosemary juice and blend until slushy. Add additional rosé or watermelon juice to thin. Pour into your prepared glasses. Add popsicles and mint (if desired). Drink!']",152 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2021/06/Frosted-Watermelon-Rosemary-Frosé-1-700x1050.jpg,drink
Spicy Serrano Pineapple Margarita,{'minutes': '10'},{'minutes': '5'},{'minutes': '15'},"['serrano chile', 'very ripe pineapple chunks', 'fresh mint leaves', 'silver tequila', 'orange liquor', 'juice from 1/2 lime juice', 'honey or sugar, to your taste', 'ginger beer, or seltzer, for topping', 'sea salt', 'tajin', 'granulated sugar', 'serrano chiles', 'pineapple juice', 'mint leaves', 'silver tequila', 'orange liquor', 'juice from 2 limes', 'honey, or sugar...to your taste', 'ginger beer, for topping', 'sea salt', 'tajin', 'granulated sugar']","{'serrano chile': '1', 'very ripe pineapple chunks': '1/3', 'fresh mint leaves': '4', 'silver tequila': '8', 'orange liquor': '4', 'juice from 1/2 lime juice': 'seasoning', 'honey or sugar, to your taste': '2', 'ginger beer, or seltzer, for topping': 'seasoning', 'sea salt': '1/4', 'tajin': '1', 'granulated sugar': '1', 'serrano chiles': '2', 'pineapple juice': '1 1/4- 1/2', 'mint leaves': '1/4', 'juice from 2 limes': 'seasoning', 'honey, or sugar...to your taste': '2', 'ginger beer, for topping': 'seasoning'}","['1. Place the serrano chiles over a gas flame, or in a dry skillet over high heat. Char the chile all over, turning a few times, until blackened. Remove and let cool, then halve the chile and de-seed, if desired.', '2. To make the tajin salt. Combine all 3 ingredients on a shallow plate. Rim your glass.', '3. In a cocktail shaker or glass jar, add the pineapple, mint, tequila, orange liquor, lime juice, and honey (or sugar). Add 1-2 quarters of the chile. Muddle together, squashing everything to release the juices. Fill with ice and shake until combined, about 1 minute, the longer you shake, the spicier it will be.', '4. Strain into your prepared glass. Top with ginger beer, if desired. Garnish with mint and pineapple wedges. Enjoy!']",391 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2021/05/Spicy-Serrano-Pineapple-Margarita-1-700x1050.jpg,drink
Frozen Blueberry Paloma,{'minutes': '10'},-,{'minutes': '10'},"['kosher salt and flaky sea salt', 'silver tequila', 'grapefruit juice', 'fresh or frozen blueberries', 'fresh lime juice', 'honey, use more or less to your taste', 'ice']","{'kosher salt and flaky sea salt': 'seasoning', 'silver tequila': '1 1/2', 'grapefruit juice': '1 1/2', 'fresh or frozen blueberries': '2', 'fresh lime juice': '3/4', 'honey, use more or less to your taste': '1/4-1/2', 'ice': '2-3'}","['1. Rim each glass in salt.', '2. In a blender, combine the tequila, grapefruit juice, lime juice, blueberries, and honey. Add the ice and blend until slushy. Pour into your prepared glasses. Garnish with a couple of blueberries or a grapefruit wedge...or even an edible flower...and enjoy!!']",210 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2021/04/Frozen-Blueberry-Paloma-1-700x1050.jpg,drink
